,datetime,eventid,accountname,clientaddr,servicename,processname,objectname,sharename,securityid
2163,2019-06-02T23:14:42.379Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
2164,2019-06-02T23:14:54.437Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
2165,2019-06-02T23:15:11.519Z,4672,dc$,,,,,,
2166,2019-06-02T23:15:42.439Z,4672,dc$,,,,,,
2167,2019-06-02T23:15:42.439Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2168,2019-06-02T23:16:11.533Z,4672,dc$,,,,,,
2169,2019-06-02T23:16:27.897Z,4672,dc$,,,,,,
2170,2019-06-02T23:16:27.913Z,4672,dc$,,,,,,
2171,2019-06-02T23:16:40.502Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
2172,2019-06-02T23:17:11.546Z,4672,dc$,,,,,,
2173,2019-06-02T23:18:09.781Z,4672,dc$,,,,,,
2174,2019-06-02T23:18:09.781Z,4672,dc$,,,,,,
2175,2019-06-02T23:18:09.781Z,4672,dc$,,,,,,
2176,2019-06-02T23:18:09.781Z,4672,dc$,,,,,,
2177,2019-06-02T23:18:09.781Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2178,2019-06-02T23:18:10.295Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2179,2019-06-02T23:18:10.295Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2180,2019-06-02T23:18:10.295Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2181,2019-06-02T23:18:11.559Z,4672,dc$,,,,,,
2182,2019-06-02T23:19:11.572Z,4672,dc$,,,,,,
2183,2019-06-02T23:20:11.586Z,4672,dc$,,,,,,
2184,2019-06-02T23:21:11.599Z,4672,dc$,,,,,,
2185,2019-06-02T23:21:28.088Z,4672,dc$,,,,,,
2186,2019-06-02T23:21:28.104Z,4672,dc$,,,,,,
2187,2019-06-02T23:23:11.626Z,4672,dc$,,,,,,
2188,2019-06-02T23:22:11.612Z,4672,dc$,,,,,,
2189,2019-06-02T23:23:13.123Z,4672,dc$,,,,,,
2190,2019-06-02T23:23:10.315Z,4672,dc$,,,,,,
2191,2019-06-02T23:23:13.123Z,4672,dc$,,,,,,
2192,2019-06-02T23:23:13.123Z,4672,dc$,,,,,,
2193,2019-06-02T23:23:13.123Z,4672,dc$,,,,,,
2194,2019-06-02T23:23:13.123Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2195,2019-06-02T23:23:13.123Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2196,2019-06-02T23:23:13.638Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2197,2019-06-02T23:23:13.638Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2198,2019-06-02T23:23:13.638Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2199,2019-06-02T23:23:30.003Z,4688,dc$,::1,,c:\windows\system32\taskeng.exe,,,s-1-5-18
2200,2019-06-02T23:23:30.112Z,4673,dc$,::1,,c:\windows\system32\lsass.exe,,,
2201,2019-06-02T23:23:30.112Z,4688,dc$,::1,,c:\program files (x86)\google\update\googleupdate.exe,,,s-1-5-18
2202,2019-06-02T23:23:30.205Z,4688,dc$,::1,,c:\program files (x86)\google\update\googleupdate.exe,,,s-1-5-18
2203,2019-06-02T23:24:11.639Z,4672,dc$,,,,,,
2204,2019-06-02T23:25:11.652Z,4672,dc$,,,,,,
2205,2019-06-02T23:25:42.447Z,4672,dc$,,,,,,
2206,2019-06-02T23:25:42.447Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2207,2019-06-02T23:25:42.447Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2208,2019-06-02T23:26:11.666Z,4672,dc$,,,,,,
2209,2019-06-02T23:26:28.264Z,4672,dc$,,,,,,
2210,2019-06-02T23:26:28.280Z,4672,dc$,,,,,,
2211,2019-06-02T23:27:11.679Z,4672,dc$,,,,,,
2212,2019-06-02T23:28:11.692Z,4672,dc$,,,,,,
2213,2019-06-02T23:28:16.466Z,4672,dc$,,,,,,
2214,2019-06-02T23:28:16.466Z,4672,dc$,,,,,,
2215,2019-06-02T23:28:16.466Z,4672,dc$,,,,,,
2216,2019-06-02T23:28:16.466Z,4672,dc$,,,,,,
2217,2019-06-02T23:28:16.466Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2218,2019-06-02T23:28:16.981Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2219,2019-06-02T23:28:16.981Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2220,2019-06-02T23:28:16.981Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2221,2019-06-02T23:28:31.021Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
2222,2019-06-02T23:28:43.079Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
2223,2019-06-02T23:29:11.706Z,4672,dc$,,,,,,
2224,2019-06-02T23:29:11.721Z,4769,dc$,::1,,,,,
2225,2019-06-02T23:29:45.261Z,4672,system,,,,,,
2226,2019-06-02T23:29:45.261Z,4688,dc$,::1,,c:\windows\servicing\trustedinstaller.exe,,,s-1-5-18
2227,2019-06-02T23:30:11.719Z,4672,dc$,,,,,,
2228,2019-06-02T23:31:11.732Z,4672,dc$,,,,,,
2229,2019-06-02T23:31:28.440Z,4672,dc$,,,,,,
2230,2019-06-02T23:31:28.455Z,4672,dc$,,,,,,
2231,2019-06-02T23:31:40.514Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
2232,2019-06-02T23:32:11.746Z,4672,dc$,,,,,,
2233,2019-06-02T23:33:11.759Z,4672,dc$,,,,,,
2234,2019-06-02T23:33:19.809Z,4672,dc$,,,,,,
2235,2019-06-02T23:33:19.809Z,4672,dc$,,,,,,
2236,2019-06-02T23:33:19.809Z,4672,dc$,,,,,,
2237,2019-06-02T23:33:19.809Z,4672,dc$,,,,,,
2238,2019-06-02T23:33:19.809Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2239,2019-06-02T23:33:20.323Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2240,2019-06-02T23:33:20.323Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2241,2019-06-02T23:33:20.323Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2242,2019-06-02T23:34:11.772Z,4672,dc$,,,,,,
2243,2019-06-02T23:34:34.423Z,4672,dc$,,,,,,
2244,2019-06-02T23:35:11.785Z,4672,dc$,,,,,,
2245,2019-06-02T23:35:42.455Z,4672,dc$,,,,,,
2246,2019-06-02T23:35:42.455Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2247,2019-06-02T23:36:11.799Z,4672,dc$,,,,,,
2248,2019-06-02T23:36:28.600Z,4672,dc$,,,,,,
2249,2019-06-02T23:36:28.615Z,4672,dc$,,,,,,
2250,2019-06-02T23:37:11.812Z,4672,dc$,,,,,,
2251,2019-06-02T23:38:11.825Z,4672,dc$,,,,,,
2252,2019-06-02T23:38:23.151Z,4672,dc$,,,,,,
2253,2019-06-02T23:38:23.151Z,4672,dc$,,,,,,
2254,2019-06-02T23:38:23.151Z,4672,dc$,,,,,,
2255,2019-06-02T23:38:23.151Z,4672,dc$,,,,,,
2256,2019-06-02T23:38:23.151Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2257,2019-06-02T23:38:23.151Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2258,2019-06-02T23:38:23.665Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2259,2019-06-02T23:38:23.665Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2260,2019-06-02T23:38:23.665Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2261,2019-06-02T23:39:11.838Z,4672,dc$,,,,,,
2262,2019-06-02T23:40:11.852Z,4672,dc$,,,,,,
2263,2019-06-02T23:41:11.865Z,4672,dc$,,,,,,
2264,2019-06-02T23:41:28.791Z,4672,dc$,,,,,,
2265,2019-06-02T23:41:28.807Z,4672,dc$,,,,,,
2266,2019-06-02T23:42:11.878Z,4672,dc$,,,,,,
2267,2019-06-02T23:42:19.663Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
2268,2019-06-02T23:42:31.722Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
2269,2019-06-02T23:43:11.892Z,4672,dc$,,,,,,
2270,2019-06-02T23:43:26.493Z,4672,dc$,,,,,,
2271,2019-06-02T23:43:26.493Z,4672,dc$,,,,,,
2272,2019-06-02T23:43:26.493Z,4672,dc$,,,,,,
2273,2019-06-02T23:43:26.493Z,4672,dc$,,,,,,
2274,2019-06-02T23:43:26.493Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2275,2019-06-02T23:43:27.008Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2276,2019-06-02T23:43:27.008Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2277,2019-06-02T23:43:27.024Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2278,2019-06-02T23:44:11.905Z,4672,dc$,,,,,,
2279,2019-06-02T23:44:11.920Z,4769,dc$,::1,,,,,
2280,2019-06-02T23:45:11.934Z,4672,dc$,,,,,,
2281,2019-06-02T23:45:42.463Z,4672,dc$,,,,,,
2282,2019-06-02T23:59:12.136Z,4769,dc$,::1,,,,,
2283,2019-06-03T00:00:12.134Z,4672,dc$,,,,,,
2284,2019-06-03T00:01:12.147Z,4672,dc$,,,,,,
2285,2019-06-03T00:01:29.463Z,4672,dc$,,,,,,
2286,2019-06-03T00:01:29.478Z,4672,dc$,,,,,,
2287,2019-06-02T23:45:42.463Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2288,2019-06-03T15:23:48.763Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2289,2019-06-03T15:23:49.278Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2290,2019-06-03T15:23:49.278Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2291,2019-06-03T15:23:49.293Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2292,2019-06-03T15:24:24.690Z,4672,dc$,,,,,,
2293,2019-06-03T15:25:24.703Z,4672,dc$,,,,,,
2294,2019-06-03T15:25:43.236Z,4672,dc$,,,,,,
2295,2019-06-03T15:25:43.236Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2296,2019-06-03T15:25:43.236Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2297,2019-06-03T15:26:24.717Z,4672,dc$,,,,,,
2298,2019-06-03T15:27:01.080Z,4672,dc$,,,,,,
2299,2019-06-03T15:27:01.096Z,4672,dc$,,,,,,
2300,2019-06-03T15:27:24.730Z,4672,dc$,,,,,,
2301,2019-06-03T15:28:24.743Z,4672,dc$,,,,,,
2302,2019-06-03T15:28:52.106Z,4672,dc$,,,,,,
2303,2019-06-03T15:28:52.106Z,4672,dc$,,,,,,
2304,2019-06-03T15:28:52.106Z,4672,dc$,,,,,,
2305,2019-06-03T15:28:52.106Z,4672,dc$,,,,,,
2306,2019-06-03T15:28:52.106Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2307,2019-06-03T15:28:52.620Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2308,2019-06-03T15:28:52.620Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2309,2019-06-03T15:28:52.620Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2310,2019-06-03T15:29:24.757Z,4672,dc$,,,,,,
2311,2019-06-03T15:29:24.772Z,4769,dc$,::1,,,,,
2312,2019-06-03T15:29:53.819Z,4672,system,,,,,,
2313,2019-06-03T15:29:53.819Z,4688,dc$,::1,,c:\windows\servicing\trustedinstaller.exe,,,s-1-5-18
2314,2019-06-03T15:30:00.699Z,4688,dc$,::1,,c:\windows\system32\rundll32.exe,,,s-1-5-18
2315,2019-06-03T15:30:24.770Z,4672,dc$,,,,,,
2316,2019-06-03T15:31:24.783Z,4672,dc$,,,,,,
2317,2019-06-03T15:31:41.303Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
2318,2019-06-03T15:32:01.256Z,4672,dc$,,,,,,
2319,2019-06-03T15:32:01.271Z,4672,dc$,,,,,,
2320,2019-06-03T15:32:24.796Z,4672,dc$,,,,,,
2321,2019-06-03T15:33:24.809Z,4672,dc$,,,,,,
2322,2019-06-03T15:33:52.640Z,4672,dc$,,,,,,
2323,2019-06-03T15:33:55.448Z,4672,dc$,,,,,,
2324,2019-06-03T15:33:55.448Z,4672,dc$,,,,,,
2325,2019-06-03T15:33:55.448Z,4672,dc$,,,,,,
2326,2019-06-03T15:33:55.448Z,4672,dc$,,,,,,
2327,2019-06-03T15:33:55.448Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2328,2019-06-03T15:33:55.448Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2329,2019-06-03T15:33:55.963Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2330,2019-06-03T15:33:55.963Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2331,2019-06-03T15:33:55.963Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2332,2019-06-03T15:34:24.838Z,4672,dc$,,,,,,
2333,2019-06-03T15:34:34.963Z,4672,dc$,,,,,,
2334,2019-06-03T15:35:24.851Z,4672,dc$,,,,,,
2335,2019-06-03T15:35:43.244Z,4672,dc$,,,,,,
2336,2019-06-03T15:35:43.244Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2337,2019-06-03T15:36:24.865Z,4672,dc$,,,,,,
2338,2019-06-03T15:37:01.447Z,4672,dc$,,,,,,
2339,2019-06-03T15:37:01.463Z,4672,dc$,,,,,,
2340,2019-06-03T15:37:24.878Z,4672,dc$,,,,,,
2341,2019-06-03T15:38:24.891Z,4672,dc$,,,,,,
2342,2019-06-03T15:38:58.790Z,4672,dc$,,,,,,
2343,2019-06-03T15:38:58.790Z,4672,dc$,,,,,,
2344,2019-06-03T15:38:58.790Z,4672,dc$,,,,,,
2345,2019-06-03T15:38:58.790Z,4672,dc$,,,,,,
2346,2019-06-03T15:38:58.790Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2347,2019-06-03T15:38:59.305Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2348,2019-06-03T15:38:59.305Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2349,2019-06-03T15:38:59.305Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2350,2019-06-03T15:39:24.905Z,4672,dc$,,,,,,
2351,2019-06-03T15:40:24.918Z,4672,dc$,,,,,,
2352,2019-06-03T15:41:24.931Z,4672,dc$,,,,,,
2353,2019-06-03T15:42:01.607Z,4672,dc$,,,,,,
2354,2019-06-03T15:42:01.623Z,4672,dc$,,,,,,
2355,2019-06-03T15:42:24.945Z,4672,dc$,,,,,,
2356,2019-06-03T15:43:24.958Z,4672,dc$,,,,,,
2357,2019-06-03T15:44:02.133Z,4672,dc$,,,,,,
2358,2019-06-03T15:44:02.133Z,4672,dc$,,,,,,
2359,2019-06-03T15:44:02.133Z,4672,dc$,,,,,,
2360,2019-06-03T15:44:02.133Z,4672,dc$,,,,,,
2361,2019-06-03T15:51:25.065Z,4672,dc$,,,,,,
2362,2019-06-03T15:52:01.927Z,4672,dc$,,,,,,
2363,2019-06-03T15:52:01.943Z,4672,dc$,,,,,,
2364,2019-06-03T15:52:25.078Z,4672,dc$,,,,,,
2365,2019-06-03T15:53:25.091Z,4672,dc$,,,,,,
2366,2019-06-03T15:54:08.818Z,4672,dc$,,,,,,
2367,2019-06-03T15:54:08.818Z,4672,dc$,,,,,,
2368,2019-06-03T15:54:08.818Z,4672,dc$,,,,,,
2369,2019-06-03T15:54:08.818Z,4672,dc$,,,,,,
2370,2019-06-03T15:44:02.133Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2371,2019-06-03T15:44:02.648Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2372,2019-06-03T15:44:02.648Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2373,2019-06-03T15:44:02.648Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2374,2019-06-03T15:44:24.971Z,4672,dc$,,,,,,
2375,2019-06-03T15:44:24.987Z,4769,dc$,::1,,,,,
2376,2019-06-03T15:45:24.985Z,4672,dc$,,,,,,
2377,2019-06-03T15:54:08.818Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2378,2019-06-03T15:54:09.333Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2379,2019-06-03T15:45:43.252Z,4672,dc$,,,,,,
2380,2019-06-03T15:54:09.333Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2381,2019-06-03T15:54:09.333Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2382,2019-06-03T15:54:25.104Z,4672,dc$,,,,,,
2383,2019-06-03T15:55:25.117Z,4672,dc$,,,,,,
2384,2019-06-03T15:55:43.260Z,4672,dc$,,,,,,
2385,2019-06-03T15:45:43.252Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
2386,2019-06-03T15:55:43.260Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2387,2019-06-03T15:56:25.131Z,4672,dc$,,,,,,
2388,2019-06-03T15:57:02.087Z,4672,dc$,,,,,,
2389,2019-06-03T15:57:02.103Z,4672,dc$,,,,,,
2390,2019-06-03T15:57:25.144Z,4672,dc$,,,,,,
2391,2019-06-03T15:58:25.157Z,4672,dc$,,,,,,
2392,2019-06-03T15:59:12.160Z,4672,dc$,,,,,,
2393,2019-06-03T15:59:12.160Z,4672,dc$,,,,,,
2394,2019-06-03T15:59:12.160Z,4672,dc$,,,,,,
2395,2019-06-03T15:59:12.160Z,4672,dc$,,,,,,
2396,2019-06-03T15:45:43.252Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2397,2019-06-03T15:46:24.998Z,4672,dc$,,,,,,
2398,2019-06-03T15:46:41.316Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
2399,2019-06-03T15:47:01.767Z,4672,dc$,,,,,,
2400,2019-06-03T15:47:01.783Z,4672,dc$,,,,,,
2401,2019-06-03T15:47:25.011Z,4672,dc$,,,,,,
2402,2019-06-03T15:48:25.025Z,4672,dc$,,,,,,
2403,2019-06-03T15:49:05.476Z,4672,dc$,,,,,,
2404,2019-06-03T15:49:05.476Z,4672,dc$,,,,,,
2405,2019-06-03T15:49:05.476Z,4672,dc$,,,,,,
2406,2019-06-03T15:49:05.476Z,4672,dc$,,,,,,
2407,2019-06-03T15:59:12.160Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
2408,2019-06-03T15:59:12.675Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2409,2019-06-03T15:59:12.675Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2410,2019-06-03T15:59:12.675Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2411,2019-06-03T15:59:25.171Z,4672,dc$,,,,,,
